,nombre_completo_censo,año,ADM0NAME,ADM1NAME,ADM2NAME,poblacion,hombre,mujer,nacio_aqui,indigena,Afrodescendiente,discapacitado,alfabeto_si,alfabeto_no,alfabeto_si_15_o_mas,alfabeto_no_15_o_mas,sin_escolaridad_o_preescolar,primaria,secundaria,terciaria,posgrado,Ocupado,desocupado,inactivo,cantidad_de_viviendas,casa_o_departamento,viviendas_sin_bano,viviendas_sin_celular,viviendas_sin_agua_por_caneria_dentro_de_la_vivienda,viviendas_sin_electricidad,vivirendas_sin_alcantarillado,viviendas_sin_servicio_de_basura,viviendas_sin_internet,personas_en_casa_o_depto,personas_sin_cel,personas_sin_agua_por_caneria,personas_sin_alcantarillado,personas_sin_bano,personas_sin_electricidad,personas_sin_internet,personas_sin_servicio_basura,urb_poblacion,urb_hombre,urb_mujer,urb_nacio_aqui,urb_indigena,urb_Afrodescendiente,urb_discapacitado,urb_alfabeto_si,urb_alfabeto_no,urb_alfabeto_si_15_o_mas,urb_alfabeto_no_15_o_mas,urb_sin_escolaridad_o_preescolar,urb_primaria,urb_secundaria,urb_terciaria,urb_posgrado,urb_Ocupado,urb_desocupado,urb_inactivo,urb_cantidad_de_viviendas,urb_casa_o_departamento,urb_viviendas_sin_bano,urb_viviendas_sin_celular,urb_viviendas_sin_agua_por_caneria_dentro_de_la_vivienda,urb_viviendas_sin_electricidad,urb_vivirendas_sin_alcantarillado,urb_viviendas_sin_servicio_de_basura,urb_viviendas_sin_internet,urb_personas_en_casa_o_depto,urb_personas_sin_cel,urb_personas_sin_agua_por_caneria,urb_personas_sin_alcantarillado,urb_personas_sin_bano,urb_personas_sin_electricidad,urb_personas_sin_internet,urb_personas_sin_servicio_basura,Ciudad_norm_x,Estado_norm_x,estado_censo,estado_gdf,similitud_estado,indice,Estado_censo,nombre_censo,nombre_gdf,similitud,estado,ciudad,latitud,longitud,detalles,Ciudad_norm_y,Estado_norm_y,index_right,limraisg,area_sig_h,shape_Leng,shape_Area,Amazonas
251,Cardenas_Tachira,2011,Venezuela,Tachira,Cardenas,122053,59191,62862,98524,59,541,114257,106001,10347,90531,2683,9708,30928,44637,27979,,,,,37161,35732,170,15313,472,40,974,743,22029,,,,,,,,,119862,57992,61870,,58,536,112268,104402,9839,,,9246,30004,44143,27869,,,,,36284,34909,159,15313,413,39,471,221,21317,,,,,,,,,cardenas,tachira,tachira,tachira,100,4,tachira,cardenas,cardenas,100,,,,,,,,,,,,,False
252,Cordoba_Tachira,2011,Venezuela,Tachira,Cordoba,33124,17039,16085,26504,29,252,30485,27876,3560,23092,1170,3368,10649,11818,4980,,,,,9214,8201,260,4906,858,91,1208,1091,6716,,,,,,,,,28693,14565,14128,,24,217,26278,24405,2845,,,2672,8641,10693,4714,,,,,7522,6895,71,4906,242,19,247,223,5485,,,,,,,,,cordoba,tachira,tachira,tachira,100,5,tachira,cordoba,cordoba,100,,,,,,,,,,,,,False
253,Fernandez Feo_Tachira,2011,Venezuela,Tachira,Fernandez Feo,45891,23332,22559,35204,50,455,42097,36695,6614,28698,2768,6295,16803,14464,4708,,,,,14648,12834,441,3979,3857,109,4185,1793,10834,,,,,,,,,28918,14275,14643,,40,304,26445,23446,3847,,,3603,9891,9480,3689,,,,,8806,7955,150,3979,2070,11,897,101,6292,,,,,,,,,fernandez feo,tachira,tachira,tachira,100,6,tachira,fernandez feo,fernandez feo,100,,,,,,,,,,,,,False
254,Francisco de Miranda_Tachira,2011,Venezuela,Tachira,Francisco de Miranda,4127,2162,1965,3845,0,14,3515,3250,668,2640,354,562,1669,1114,454,,,,,1538,1495,24,531,82,4,435,202,1029,,,,,,,,,2623,1320,1303,,0,7,2231,2120,373,,,304,896,804,406,,,,,973,960,4,531,3,1,38,32,637,,,,,,,,,francisco miranda,tachira,tachira,tachira,100,7,tachira,francisco miranda,francisco miranda,100,,,,,,,,,,,,,False
255,Garcia de Hevia_Tachira,2011,Venezuela,Tachira,Garcia de Hevia,48476,24564,23912,34058,80,738,44379,38329,7385,30635,3293,6656,17020,14867,5088,,,,,13879,13034,239,6847,2142,20,3000,1435,10846,,,,,,,,,37038,18328,18710,,28,492,33807,29801,5140,,,4604,12452,11935,4467,,,,,10370,9845,117,6847,604,12,1294,334,7936,,,,,,,,,garcia hevia,tachira,tachira,tachira,100,8,tachira,garcia hevia,garcia hevia,100,,,,,,,,,,,,,False
256,Guasimos_Tachira,2011,Venezuela,Tachira,Guasimos,43236,21150,22086,35223,13,261,40992,37550,3775,32090,1115,3516,12059,15355,9322,,,,,13042,12637,39,6900,349,15,324,119,7890,,,,,,,,,43106,21087,22019,,13,259,40868,37452,3750,,,3490,12013,15321,9306,,,,,12986,12576,39,6900,330,15,281,86,7852,,,,,,,,,guasimos,tachira,tachira,tachira,100,9,tachira,guasimos,guasimos,100,,,,,,,,,,,,,False
257,Independencia_Tachira,2011,Venezuela,Tachira,Independencia,36964,18227,18737,29405,7,182,34406,32063,3199,27293,948,2890,10433,13994,7294,,,,,11074,10702,23,5975,567,13,185,100,7629,,,,,,,,,33611,16486,17125,,7,170,31303,29286,2754,,,2503,9427,12742,6816,,,,,10066,9719,21,5975,527,13,106,73,6922,,,,,,,,,independencia,tachira,tachira,tachira,100,10,tachira,independencia,independencia,100,,,,,,,,,,,,,False
258,Jauregui_Tachira,2011,Venezuela,Tachira,Jauregui,41000,20734,20266,34949,21,304,36851,33682,5392,28212,2656,4698,14828,11041,6133,,,,,12404,12192,142,3179,720,10,3102,1534,8910,,,,,,,,,25060,12250,12810,,10,210,22520,21327,2631,,,2346,7666,7680,4960,,,,,7406,7295,6,3179,83,4,559,150,4906,,,,,,,,,jauregui,tachira,tachira,tachira,100,11,tachira,jauregui,jauregui,100,,,,,,,,,,,,,False
259,Jose Maria Vargas_Tachira,2011,Venezuela,Tachira,Jose Maria Vargas,9879,5162,4717,8962,0,44,9222,7957,1388,6418,608,1343,4726,2255,839,,,,,3121,3084,10,655,125,7,1191,916,2512,,,,,,,,,4337,2156,2181,,0,7,3989,3565,546,,,506,1705,1206,595,,,,,1294,1284,0,655,7,1,5,32,999,,,,,,,,,jose maria vargas,tachira,tachira,tachira,100,12,tachira,jose maria vargas,jose maria vargas,100,,,,,,,,,,,,,False
260,Junin_Tachira,2011,Venezuela,Tachira,Junin,80680,39864,40816,65425,12,425,76179,70011,7053,59290,2208,6200,22593,27420,18269,,,,,25168,24043,138,8572,768,144,1635,1030,17123,,,,,,,,,71671,35188,36483,,12,392,67768,62532,5959,,,5347,19098,24562,17219,,,,,22108,21386,80,8572,403,33,394,258,14607,,,,,,,,,junin,tachira,tachira,tachira,100,13,tachira,junin,junin,100,,,,,,,,,,,,,False
261,Libertad_Tachira,2011,Venezuela,Tachira,Libertad,27547,13639,13908,23581,8,148,26133,23334,2883,19462,1138,2682,9304,9948,3864,,,,,8100,7569,170,3263,481,6,1042,635,5728,,,,,,,,,22612,11100,11512,,8,124,21479,19307,2200,,,2031,7169,8497,3451,,,,,6477,6035,124,3263,303,3,399,213,4653,,,,,,,,,libertad,tachira,tachira,tachira,100,14,tachira,libertad,libertad,100,,,,,,,,,,,,,False
262,Libertador_Tachira,2011,Venezuela,Tachira,Libertador,22464,11651,10813,15573,16,523,20183,17729,3583,14044,1769,3318,8262,6607,2310,,,,,6763,6071,302,1241,2440,43,3365,983,5593,,,,,,,,,14023,7067,6956,,6,310,12766,11146,2130,,,1902,4818,4269,1630,,,,,4154,3625,193,1241,1415,14,1357,256,3327,,,,,,,,,libertador,tachira,tachira,tachira,100,15,tachira,libertador,libertador,100,,,,,,,,,,,,,False
263,Lobatera_Tachira,2011,Venezuela,Tachira,Lobatera,13558,7091,6467,12012,5,57,13070,11577,1445,10001,756,1213,5089,4567,1782,,,,,5249,5126,47,1606,1114,2,1796,751,4793,,,,,,,,,7239,3673,3566,,1,22,6979,6317,663,,,545,2286,2639,1319,,,,,2773,2744,5,1606,466,0,439,177,2432,,,,,,,,,lobatera,tachira,tachira,tachira,100,16,tachira,lobatera,lobatera,100,,,,,,,,,,,,,False
264,Michelena_Tachira,2011,Venezuela,Tachira,Michelena,19547,9886,9661,16800,3,144,18362,16699,2014,14287,946,1742,6287,6578,3528,,,,,6574,6413,64,3138,689,13,1546,1031,5239,,,,,,,,,14759,7193,7566,,2,112,13863,12835,1260,,,1123,4040,5352,3215,,,,,4717,4674,6,3138,90,4,121,37,3499,,,,,,,,,michelena,tachira,tachira,tachira,100,17,tachira,michelena,michelena,100,,,,,,,,,,,,,False
265,Panamericano_Tachira,2011,Venezuela,Tachira,Panamericano,32180,16324,15856,22415,29,513,29486,25305,5082,20013,2511,4348,12520,9124,3223,,,,,9072,8486,108,3431,1487,41,2135,1030,7540,,,,,,,,,25593,12666,12927,,23,433,23289,20236,3932,,,3349,9450,7616,2833,,,,,7253,6715,70,3431,364,38,672,160,5856,,,,,,,,,panamericano,tachira,tachira,tachira,100,18,tachira,panamericano,panamericano,100,,,,,,,,,,,,,False
266,Pedro Maria Ureña_Tachira,2011,Venezuela,Tachira,Pedro Maria Ureña,51879,25821,26058,29126,4,464,49259,43972,5202,36322,1512,4996,18267,19953,4840,,,,,15349,13881,120,10496,968,14,1267,536,11593,,,,,,,,,50006,24851,25155,,4,455,47470,42473,4919,,,4736,17563,19403,4619,,,,,14630,13204,67,10496,796,11,884,334,11041,,,,,,,,,pedro maria urena,tachira,tachira,tachira,100,19,tachira,pedro maria urena,pedro maria urena,100,,,,,,,,,,,,,False
267,Rafael Urdaneta_Tachira,2011,Venezuela,Tachira,Rafael Urdaneta,5905,3060,2845,4463,2,26,5173,4835,759,3952,342,666,2636,1644,538,,,,,2214,2023,53,0,230,7,966,805,1681,,,,,,,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,rafael urdaneta,tachira,tachira,tachira,100,20,tachira,rafael urdaneta,rafael urdaneta,100,,,,,,,,,,,,,False
268,Samuel Dario Maldonado_Tachira,2011,Venezuela,Tachira,Samuel Dario Maldonado,17911,9200,8711,8546,10,350,15477,14174,2731,11397,1271,2617,6466,5329,2017,,,,,5309,4870,135,2559,481,9,1294,691,4393,,,,,,,,,12375,6167,6208,,5,221,10710,9931,1712,,,1717,4208,3827,1598,,,,,3513,3171,72,2559,73,2,205,45,2931,,,,,,,,,samuel dario maldonado,tachira,tachira,tachira,100,21,tachira,samuel dario maldonado,samuel dario maldonado,100,,,,,,,,,,,,,False
269,San Cristobal_Tachira,2011,Venezuela,Tachira,San Cristobal,263765,126827,136938,214232,118,2049,247931,234397,18746,205344,4755,17263,57526,91000,76867,,,,,77429,73931,301,45751,1275,106,1994,2259,38130,,,,,,,,,260173,124864,135309,,117,2033,244597,231525,18194,,,16800,56077,89945,76612,,,,,76307,72805,273,45751,1175,95,1164,1730,37192,,,,,,,,,san cristobal,tachira,tachira,tachira,100,22,tachira,san cristobal,san cristobal,100,,,,,,,,,,,,,False
270,Seboruco_Tachira,2011,Venezuela,Tachira,Seboruco,10243,5296,4947,8798,5,68,9285,8176,1510,6674,715,1373,4047,2866,1143,,,,,2965,2882,33,396,461,1,859,711,2418,,,,,,,,,7300,3638,3662,,5,57,6506,5959,963,,,871,2648,2185,1057,,,,,2153,2108,18,396,172,1,171,118,1706,,,,,,,,,seboruco,tachira,tachira,tachira,100,23,tachira,seboruco,seboruco,100,,,,,,,,,,,,,False
271,Simon Rodriguez_Tachira,2011,Venezuela,Tachira,Simon Rodriguez,2445,1275,1170,1727,0,34,2114,1943,379,1571,225,369,1033,608,287,,,,,865,836,11,0,16,1,316,209,730,,,,,,,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,simon rodriguez,tachira,tachira,tachira,100,24,tachira,simon rodriguez,simon rodriguez,100,,,,,,,,,,,,,False
272,Sucre_Tachira,2011,Venezuela,Tachira,Sucre,7320,3907,3413,6935,0,37,6610,5634,1319,4482,792,1224,3070,1808,678,,,,,2837,2777,16,540,145,1,792,830,1899,,,,,,,,,2979,1549,1430,,0,20,2667,2400,431,,,408,1135,839,377,,,,,1099,1087,6,540,19,0,66,110,731,,,,,,,,,sucre,tachira,tachira,tachira,100,25,tachira,sucre,sucre,100,,,,,,,,,,,,,False
273,Torbes_Tachira,2011,Venezuela,Tachira,Torbes,49577,24722,24855,37845,56,561,45381,41179,5675,33622,1737,5174,16441,18777,5426,,,,,13064,11543,237,9645,2154,17,856,702,11575,,,,,,,,,48587,24140,24447,,43,552,44490,40385,5531,,,5039,16011,18459,5395,,,,,12776,11342,195,9645,1941,12,606,458,11315,,,,,,,,,torbes,tachira,tachira,tachira,100,26,tachira,torbes,torbes,100,,,,,,,,,,,,,False
274,Uribante_Tachira,2011,Venezuela,Tachira,Uribante,20104,10669,9435,17991,2,131,17641,15607,3528,12483,2008,2947,8455,4789,2121,,,,,6760,6584,81,577,694,7,2903,1876,5494,,,,,,,,,7381,3598,3783,,1,71,6366,6053,975,,,869,2352,2136,1476,,,,,2353,2312,5,577,28,1,11,5,1975,,,,,,,,,uribante,tachira,tachira,tachira,100,27,tachira,uribante,uribante,100,,,,,,,,,,,,,False
275,San Judas Tadeo_Tachira,2011,Venezuela,Tachira,San Judas Tadeo,7649,3986,3663,6685,0,22,7191,5964,1325,4719,793,1164,3045,1928,848,,,,,2254,2189,14,725,352,1,1036,815,1960,,,,,,,,,4359,2181,2178,,0,16,3999,3527,620,,,525,1521,1243,709,,,,,1310,1278,10,725,16,1,109,30,1045,,,,,,,,,san judas tadeo,tachira,tachira,tachira,100,28,tachira,san judas tadeo,san judas tadeo,100,,,,,,,,,,,,,False
276,Andres Bello_Trujillo,2011,Venezuela,Trujillo,Andres Bello,14699,7554,7145,12144,21,173,13419,11104,2681,8453,1308,2501,5784,4185,975,,,,,4438,4097,773,665,690,8,2445,1282,3576,,,,,,,,,5111,2609,2502,,2,40,4601,3951,867,,,811,1933,1586,361,,,,,1456,1386,204,665,237,0,702,271,1236,,,,,,,,,andres bello,trujillo,trujillo,trujillo,100,0,trujillo,andres bello,andres bello,100,,,,,,,,,,,,,False
277,Bocono_Trujillo,2011,Venezuela,Trujillo,Bocono,83176,41810,41366,75152,25,885,78439,65236,14037,53830,8477,12516,31182,22364,10666,,,,,29148,28579,2653,4189,4887,140,9295,7731,21303,,,,,,,,,56224,27432,28792,,22,558,53122,45644,8033,,,7076,18639,17075,9341,,,,,19837,19550,868,4189,1596,41,4089,2687,14256,,,,,,,,,bocono,trujillo,trujillo,trujillo,100,1,trujillo,bocono,bocono,100,,,,,,,,,,,,,False
278,Bolivar_Trujillo,2011,Venezuela,Trujillo,Bolivar,15285,7793,7492,12484,153,287,14337,11773,2550,9123,1103,2372,5864,4232,1652,,,,,4834,4370,386,2122,386,3,1548,729,3704,,,,,,,,,10910,5490,5420,,117,214,10260,8477,1728,,,1601,4111,3115,1252,,,,,3420,3111,248,2122,205,1,1021,305,2606,,,,,,,,,bolivar,trujillo,trujillo,trujillo,100,2,trujillo,bolivar,bolivar,100,,,,,,,,,,,,,False
279,Candelaria_Trujillo,2011,Venezuela,Trujillo,Candelaria,27811,14240,13571,24384,27,796,24751,21888,4481,17316,2488,3559,11221,7773,2750,,,,,9546,8443,1260,2469,825,31,6018,2464,7496,,,,,,,,,14575,7327,7248,,2,496,12960,11672,2103,,,1616,5569,4315,1724,,,,,4727,4347,453,2469,214,7,2941,840,3837,,,,,,,,,candelaria,trujillo,trujillo,trujillo,100,3,trujillo,candelaria,candelaria,100,,,,,,,,,,,,,False
280,Carache_Trujillo,2011,Venezuela,Trujillo,Carache,27358,13966,13392,24107,4,312,25015,21317,4829,17263,2911,4320,11336,7064,2723,,,,,10505,9981,1540,545,1400,104,5254,3644,7465,,,,,,,,,10572,5162,5410,,2,117,9686,8584,1513,,,1228,3968,3022,1548,,,,,3617,3513,221,545,428,3,1002,587,2587,,,,,,,,,carache,trujillo,trujillo,trujillo,100,4,trujillo,carache,carache,100,,,,,,,,,,,,,False
281,Escuque_Trujillo,2011,Venezuela,Trujillo,Escuque,27128,13460,13668,23586,28,271,25345,22680,3119,18667,1141,2741,8256,8907,5315,,,,,10036,8874,466,1743,951,22,1762,1123,6798,,,,,,,,,25129,12324,12805,,28,259,23426,21155,2734,,,2413,7329,8436,5183,,,,,9170,8174,220,1743,888,20,1191,613,6170,,,,,,,,,escuque,trujillo,trujillo,trujillo,100,5,trujillo,escuque,escuque,100,,,,,,,,,,,,,False
282,Jose Felipe Marquez Cañizales_Trujillo,2011,Venezuela,Trujillo,Jose Felipe Marquez Cañizales,4551,2420,2131,2917,0,170,4366,3492,829,2683,442,822,1794,1268,390,,,,,1490,1200,240,413,77,18,550,502,1171,,,,,,,,,2945,1519,1426,,0,124,2855,2282,516,,,507,1035,908,323,,,,,880,776,46,413,8,0,104,56,721,,,,,,,,,jose felipe marquez canizales,trujillo,trujillo,trujillo,100,6,trujillo,jose felipe marquez canizales,jose felipe marquez canizales,100,,,,,,,,,,,,,False
283,Juan Vicente Campo Elias_Trujillo,2011,Venezuela,Trujillo,Juan Vicente Campo Elias,5331,2723,2608,4271,0,49,5095,4202,907,3489,573,871,1700,1554,880,,,,,1795,1783,51,297,54,3,458,359,1390,,,,,,,,,4051,2025,2026,,0,46,3867,3270,608,,,572,1191,1224,800,,,,,1331,1320,29,297,34,2,253,181,1021,,,,,,,,,juan vicente campo elias,trujillo,trujillo,trujillo,100,7,trujillo,juan vicente campo elias,juan vicente campo elias,100,,,,,,,,,,,,,False
284,La Ceiba_Trujillo,2011,Venezuela,Trujillo,La Ceiba,19031,9986,9045,14276,182,519,18069,14050,3745,10813,1896,3527,7456,5050,1468,,,,,6098,5500,697,2302,1543,6,2752,2009,4708,,,,,,,,,12750,6581,6169,,34,363,12042,9604,2348,,,2248,4859,3553,1153,,,,,3785,3447,377,2302,735,4,1520,796,3083,,,,,,,,,la ceiba,trujillo,trujillo,trujillo,100,8,trujillo,la ceiba,la ceiba,100,,,,,,,,,,,,,False
285,Miranda_Trujillo,2011,Venezuela,Trujillo,Miranda,21305,10860,10445,18239,42,426,19671,16858,3099,13263,1331,2600,7600,6775,2387,,,,,6608,6119,571,1808,1179,4,2669,1309,5246,,,,,,,,,15342,7702,7640,,12,299,13959,12296,2079,,,1657,5245,5026,1956,,,,,4799,4483,327,1808,821,3,1665,688,3750,,,,,,,,,miranda,trujillo,trujillo,trujillo,100,9,trujillo,miranda,miranda,100,,,,,,,,,,,,,False
286,Monte Carmelo_Trujillo,2011,Venezuela,Trujillo,Monte Carmelo,12606,6596,6010,10798,50,176,11223,9495,2348,7320,1187,2188,4988,3187,1192,,,,,4015,3691,560,957,289,14,1511,1214,3062,,,,,,,,,7515,3878,3637,,29,127,6575,5709,1343,,,1253,2851,1968,800,,,,,2298,2170,252,957,76,3,618,457,1786,,,,,,,,,monte carmelo,trujillo,trujillo,trujillo,100,10,trujillo,monte carmelo,monte carmelo,100,,,,,,,,,,,,,False
287,Motatan_Trujillo,2011,Venezuela,Trujillo,Motatan,19777,9866,9911,17413,27,341,18108,16341,2317,13274,774,2062,6342,6868,3051,,,,,6459,5989,281,2292,338,14,693,620,4787,,,,,,,,,14723,7292,7431,,17,227,13409,12253,1646,,,1559,4527,5185,2469,,,,,4791,4603,69,2292,46,6,145,110,3465,,,,,,,,,motatan,trujillo,trujillo,trujillo,100,11,trujillo,motatan,motatan,100,,,,,,,,,,,,,False
288,Pampan_Trujillo,2011,Venezuela,Trujillo,Pampan,47549,23680,23869,43660,28,571,44613,39067,6121,31669,2818,5761,16442,15456,6767,,,,,15628,14903,706,6980,1716,42,4313,2204,12287,,,,,,,,,41297,20308,20989,,27,499,38818,34263,4980,,,4684,13511,14011,6394,,,,,13152,12729,317,6980,1234,21,2607,685,10521,,,,,,,,,pampan,trujillo,trujillo,trujillo,100,12,trujillo,pampan,pampan,100,,,,,,,,,,,,,False
289,Pampanito_Trujillo,2011,Venezuela,Trujillo,Pampanito,28521,14068,14453,25479,19,352,26493,24017,3092,19680,1051,2888,7652,9929,6098,,,,,8689,8429,221,4755,424,11,998,765,6569,,,,,,,,,26508,12974,13534,,13,319,24601,22488,2728,,,2564,6808,9402,5972,,,,,8018,7806,129,4755,260,8,560,372,5989,,,,,,,,,pampanito,trujillo,trujillo,trujillo,100,13,trujillo,pampanito,pampanito,100,,,,,,,,,,,,,False
290,Rafael Rangel_Trujillo,2011,Venezuela,Trujillo,Rafael Rangel,22153,10876,11277,18969,14,297,20370,18665,2310,15409,751,2115,6589,6882,5040,,,,,6288,5961,204,1904,320,29,915,318,5082,,,,,,,,,22070,10819,11251,,14,295,20289,18617,2285,,,2095,6558,6866,5039,,,,,6256,5944,182,1904,292,9,884,287,5051,,,,,,,,,rafael rangel,trujillo,trujillo,trujillo,100,14,trujillo,rafael rangel,rafael rangel,100,,,,,,,,,,,,,False
291,San Rafael de Carvajal_Trujillo,2011,Venezuela,Trujillo,San Rafael de Carvajal,55409,27051,28358,49407,25,508,52187,46671,5921,38801,2116,6765,14760,19742,10373,,,,,18136,17331,337,7021,1328,31,1873,1029,12324,,,,,,,,,53360,26037,27323,,25,478,50311,44975,5676,,,6438,14276,19218,9807,,,,,17353,16611,278,7021,1246,24,1688,822,11924,,,,,,,,,san rafael carvajal,trujillo,trujillo,trujillo,100,15,trujillo,san rafael carvajal,san rafael carvajal,100,,,,,,,,,,,,,False
292,Sucre_Trujillo,2011,Venezuela,Trujillo,Sucre,30715,15430,15285,25169,79,620,28634,24367,4481,19372,1864,4163,10287,9539,4244,,,,,8882,8116,616,4464,2552,63,2508,1469,7257,,,,,,,,,27274,13524,13750,,54,523,25289,21943,3710,,,3437,8681,8844,4102,,,,,7800,7183,333,4464,1812,25,1751,714,6313,,,,,,,,,sucre,trujillo,trujillo,trujillo,100,16,trujillo,sucre,sucre,100,,,,,,,,,,,,,False
293,Trujillo_Trujillo,2011,Venezuela,Trujillo,Trujillo,54213,27325,26888,50315,29,488,49845,45815,6038,38717,2838,5688,15826,18133,11074,,,,,16697,15769,819,5410,1082,36,3274,2746,10882,,,,,,,,,43168,21367,21801,,24,405,39706,37439,3921,,,3592,10673,15770,10403,,,,,12700,12332,155,5410,297,20,776,439,8021,,,,,,,,,trujillo,trujillo,trujillo,trujillo,100,17,trujillo,trujillo,trujillo,100,,,,,,,,,,,,,False
294,Urdaneta_Trujillo,2011,Venezuela,Trujillo,Urdaneta,33620,17662,15958,27842,7,224,30779,26229,5407,20845,2571,5178,16318,6864,2508,,,,,10361,9925,876,1501,1071,37,4639,3236,8174,,,,,,,,,21174,11008,10166,,6,106,19141,16730,3188,,,3009,9976,4515,1871,,,,,6437,6240,301,1501,869,9,2098,1036,5165,,,,,,,,,urdaneta,trujillo,trujillo,trujillo,100,18,trujillo,urdaneta,urdaneta,100,,,,,,,,,,,,,False
295,Valera_Trujillo,2011,Venezuela,Trujillo,Valera,136129,65582,70547,120908,128,1123,125734,116027,13538,97752,4617,12639,36546,45972,32022,,,,,40828,39037,1030,13667,2530,165,3567,3210,25404,,,,,,,,,132562,63573,68989,,127,1108,122332,113473,12732,,,11894,34770,45396,31913,,,,,39597,37854,608,13667,1990,119,2615,2353,24440,,,,,,,,,valera,trujillo,trujillo,trujillo,100,19,trujillo,valera,valera,100,,,,,,,,,,,,,False
296,Aristides Bastidas_Yaracuy,2011,Venezuela,Yaracuy,Aristides Bastidas,20485,10303,10182,18451,9,1019,19318,16523,2753,13159,1100,2482,7102,6590,2424,,,,,5605,5067,505,1684,653,121,2306,637,4661,,,,,,,,,19459,9756,9703,,8,958,18338,15722,2582,,,2330,6699,6306,2310,,,,,5197,4729,463,1684,635,100,2055,577,4392,,,,,,,,,aristides bastidas,yaracuy,yaracuy,yaracuy,100,0,yaracuy,aristides bastidas,aristides bastidas,100,,,,,,,,,,,,,False
297,Bolivar_Yaracuy,2011,Venezuela,Yaracuy,Bolivar,31185,16032,15153,24706,26,1905,28959,23783,5627,18588,2728,5089,11459,8809,3097,,,,,9280,6928,1426,2737,1936,355,4498,2643,7281,,,,,,,,,14796,7191,7605,,12,782,13637,11878,2081,,,1874,4533,4946,2213,,,,,4089,3610,264,2737,452,25,785,154,3241,,,,,,,,,bolivar,yaracuy,yaracuy,yaracuy,100,1,yaracuy,bolivar,bolivar,100,Yaracuy,Bolivar,8.3549032,-62.6668309,"Calle Yaracuy, UD-102, Urbanización Simón Bolívar, San Félix, Ciudad Guayana, Parroquia Simón Bolívar, Municipio Caroní, Bolívar, 8051, Venezuela",bolivar,yaracuy,0.0,1.0,846654806.58,215.60126354,692.668742221,True
298,Bruzual_Yaracuy,2011,Venezuela,Yaracuy,Bruzual,69732,34980,34752,58946,31,2758,64650,57283,8665,46400,3125,8064,21110,23988,11673,,,,,19260,17433,1333,12926,2583,180,6448,2424,14836,,,,,,,,,62641,31220,31421,,27,2377,58051,51850,7418,,,6898,18410,21917,11066,,,,,16645,15419,922,12926,2061,56,4860,1494,12961,,,,,,,,,bruzual,yaracuy,yaracuy,yaracuy,100,2,yaracuy,bruzual,bruzual,100,,,,,,,,,,,,,False
299,Cocorote_Yaracuy,2011,Venezuela,Yaracuy,Cocorote,41481,20435,21046,34981,43,1270,37902,34784,4524,28647,1232,3791,11042,15778,7296,,,,,10719,9761,249,6049,1253,127,1734,352,7779,,,,,,,,,39310,19231,20079,,40,1216,35831,33007,4230,,,3560,10237,14986,7142,,,,,9985,9132,218,6049,1159,77,1556,187,7238,,,,,,,,,cocorote,yaracuy,yaracuy,yaracuy,100,3,yaracuy,cocorote,cocorote,100,,,,,,,,,,,,,False
300,Independencia_Yaracuy,2011,Venezuela,Yaracuy,Independencia,57811,28727,29084,46433,18,1650,53619,49623,5346,41823,1391,4768,13635,20337,14821,,,,,15121,14537,176,7755,1155,51,966,474,9036,,,,,,,,,52753,26156,26597,,16,1494,48869,45559,4649,,,4146,11943,18524,14309,,,,,13793,13340,105,7755,986,41,486,245,7948,,,,,,,,,independencia,yaracuy,yaracuy,yaracuy,100,4,yaracuy,independencia,independencia,100,,,,,,,,,,,,,False
301,Jose Antonio Paez_Yaracuy,2011,Venezuela,Yaracuy,Jose Antonio Paez,19673,9956,9717,13905,12,1128,18361,15982,2503,12685,902,2166,6610,6892,2470,,,,,5441,4751,313,3350,541,28,1126,530,4429,,,,,,,,,16685,8384,8301,,8,920,15571,13568,2101,,,1826,5528,5876,2139,,,,,4534,3990,215,3350,426,16,929,396,3713,,,,,,,,,jose antonio paez,yaracuy,yaracuy,yaracuy,100,5,yaracuy,jose antonio paez,jose antonio paez,100,,,,,,,,,,,,,False
302,La Trinidad_Yaracuy,2011,Venezuela,Yaracuy,La Trinidad,17200,8563,8637,14790,32,645,15796,14158,2076,11534,635,1823,5144,6477,2500,,,,,4802,4355,314,2138,714,63,1313,260,4104,,,,,,,,,15882,7877,8005,,10,596,14617,13133,1869,,,1680,4599,6046,2433,,,,,4408,4026,250,2138,615,22,1113,176,3748,,,,,,,,,la trinidad,yaracuy,yaracuy,yaracuy,100,6,yaracuy,la trinidad,la trinidad,100,,,,,,,,,,,,,False
303,Manuel Monge_Yaracuy,2011,Venezuela,Yaracuy,Manuel Monge,13180,6809,6371,9789,11,949,12593,10201,2195,7984,965,2000,4971,3988,1103,,,,,3529,3171,450,559,674,58,1675,1024,2968,,,,,,,,,4229,2114,2115,,1,356,4051,3330,631,,,574,1524,1299,449,,,,,1002,932,90,559,81,2,289,58,894,,,,,,,,,manuel monge,yaracuy,yaracuy,yaracuy,100,7,yaracuy,manuel monge,manuel monge,100,,,,,,,,,,,,,False
